----------Northern Regional Power Committee----------,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,State,Regional_Group,Source_File,Master_Dataset_Created,Total_Records,Region
DADRI-II TPS,01-08-2025,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,Uttar Pradesh,Northern Plains,Supporting_files_280725-030825_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
DADRI-II TPS,02-08-2025,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,Uttar Pradesh,Northern Plains,Supporting_files_280725-030825_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
DADRI-II TPS,03-08-2025,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,918.76,Uttar Pradesh,Northern Plains,Supporting_files_280725-030825_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
DEHAR HEP,28-07-2025,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,320,320,320,320,320,320,480,480,Himachal Pradesh,Northern Hills,Supporting_files_280725-030825_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
DEHAR HEP,29-07-2025,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,Himachal Pradesh,Northern Hills,Supporting_files_280725-030825_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
DEHAR HEP,30-07-2025,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,320,320,320,320,320,320,160,160,160,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Himachal Pradesh,Northern Hills,Supporting_files_280725-030825_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
DEHAR HEP,31-07-2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,160,320,320,320,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,Himachal Pradesh,Northern Hills,Supporting_files_280725-030825_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
DEHAR HEP,01-08-2025,0,0,0,0,0,0,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,320,320,320,320,320,320,160,160,160,160,160,160,160,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Himachal Pradesh,Northern Hills,Supporting_files_280725-030825_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
DEHAR HEP,02-08-2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,160,160,160,320,320,320,320,320,320,320,320,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,Himachal Pradesh,Northern Hills,Supporting_files_280725-030825_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
DEHAR HEP,03-08-2025,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,590,590,590,590,590,590,620,620,600,600,600,600,600,600,600,600,600,600,Himachal Pradesh,Northern Hills,Supporting_files_280725-030825_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
DHAULIGANGA HEP,28-07-2025,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,292,292,292,292,292,292,292,292,276.64,276.64,292,292,292,292,276.64,276.64,276.64,276.64,276.64,Uttarakhand,Northern Hills,Supporting_files_280725-030825_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
DHAULIGANGA HEP,29-07-2025,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,292,292,292,292,292,292,292,292,276.64,276.64,292,292,292,292,276.64,276.64,276.64,276.64,276.64,Uttarakhand,Northern Hills,Supporting_files_280725-030825_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
DHAULIGANGA HEP,30-07-2025,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,292,292,292,292,292,292,292,292,276.64,276.64,292,292,292,292,276.64,276.64,276.64,276.64,276.64,Uttarakhand,Northern Hills,Supporting_files_280725-030825_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
DHAULIGANGA HEP,31-07-2025,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,292,292,292,292,292,292,292,292,276.64,276.64,292,292,292,292,276.64,276.64,276.64,276.64,276.64,Uttarakhand,Northern Hills,Supporting_files_280725-030825_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
DHAULIGANGA HEP,01-08-2025,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,292,292,292,292,292,292,292,292,276.64,276.64,276.64,292,292,292,292,276.64,276.64,276.64,276.64,276.64,276.64,Uttarakhand,Northern Hills,Supporting_files_280725-030825_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
DHAULIGANGA HEP,02-08-2025,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,292,292,292,292,292,292,292,292,276.64,276.64,276.64,292,292,292,292,276.64,276.64,276.64,276.64,276.64,276.64,Uttarakhand,Northern Hills,Supporting_files_280725-030825_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
DHAULIGANGA HEP,03-08-2025,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,276.64,292,292,292,292,292,292,292,292,276.64,276.64,276.64,292,292,292,292,276.64,276.64,276.64,276.64,276.64,276.64,Uttarakhand,Northern Hills,Supporting_files_280725-030825_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
DULHASTI HEP,28-07-2025,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,385.32,385.32,385.32,385.32,385.32,385.32,385.32,385.32,370,370,385.32,385.32,385.32,385.32,370,370,370,370,370,Jammu & Kashmir,Northern Hills,Supporting_files_280725-030825_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
DULHASTI HEP,29-07-2025,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,385.32,385.32,385.32,385.32,385.32,385.32,385.32,385.32,370,370,385.32,385.32,385.32,385.32,370,370,370,370,370,Jammu & Kashmir,Northern Hills,Supporting_files_280725-030825_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
DULHASTI HEP,30-07-2025,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,385.32,385.32,385.32,385.32,385.32,385.32,385.32,385.32,370,370,385.32,385.32,385.32,385.32,370,370,370,370,370,Jammu & Kashmir,Northern Hills,Supporting_files_280725-030825_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
DULHASTI HEP,31-07-2025,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,385.32,385.32,385.32,385.32,385.32,385.32,385.32,385.32,370,370,385.32,385.32,385.32,385.32,370,370,370,370,370,Jammu & Kashmir,Northern Hills,Supporting_files_280725-030825_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
DULHASTI HEP,01-08-2025,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,385.32,385.32,385.32,385.32,385.32,385.32,385.32,385.32,370,370,370,385.32,385.32,385.32,385.32,370,370,370,370,370,370,Jammu & Kashmir,Northern Hills,Supporting_files_280725-030825_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
DULHASTI HEP,02-08-2025,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,385.32,385.32,385.32,385.32,385.32,385.32,385.32,385.32,370,370,370,385.32,385.32,385.32,385.32,370,370,370,370,370,370,Jammu & Kashmir,Northern Hills,Supporting_files_280725-030825_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
DULHASTI HEP,03-08-2025,370,370,370,370,370,370,370,370,370,370,370,370,256,256,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,256,256,256,256,256,256,256,256,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,256.88,256.88,256.88,256.88,256.88,256.88,256.88,256.88,254,254,254,256.88,256.88,256.88,256.88,254,254,254,254,254,254,Jammu & Kashmir,Northern Hills,Supporting_files_280725-030825_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
IGSTPS-JHAJJAR,28-07-2025,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,Haryana,Northern Plains,Supporting_files_280725-030825_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
IGSTPS-JHAJJAR,29-07-2025,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,Haryana,Northern Plains,Supporting_files_280725-030825_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
IGSTPS-JHAJJAR,30-07-2025,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,Haryana,Northern Plains,Supporting_files_280725-030825_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
IGSTPS-JHAJJAR,31-07-2025,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,Haryana,Northern Plains,Supporting_files_280725-030825_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
IGSTPS-JHAJJAR,01-08-2025,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,Haryana,Northern Plains,Supporting_files_280725-030825_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
IGSTPS-JHAJJAR,02-08-2025,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,Haryana,Northern Plains,Supporting_files_280725-030825_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
IGSTPS-JHAJJAR,03-08-2025,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,Haryana,Northern Plains,Supporting_files_280725-030825_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KOLDAM HEP,28-07-2025,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,Himachal Pradesh,Northern Hills,Supporting_files_280725-030825_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
